"BATHRM","HF_BATHRM","AC","BEDRM","AYB","EYB","QUALIFIED","GBA","STRUCT","CNDTN","ROOF","FIREPLACES","WARD","PRICE_TRANS","GRADE_MEDIAN_PRICE"
1,2,"Y",3,1966,1982,"U",2176,"Expensive","Bad","Cheap",0,"Ward 4",685.565460040104,782.62
1,2,"Y",3,1966,1976,"Q",2176,"Expensive","Bad","Cheap",0,"Ward 4",724.568837309472,782.62
2,0,"N",3,1935,1954,"U",1180,"Cheap","Bad","Cheap",0,"Ward 4",494.974746830583,663.25
3,0,"N",3,1933,1957,"U",1466,"Cheap","Bad","Cheap",1,"Ward 4",674.536878161602,782.62
2,1,"Y",3,1941,1957,"Q",1534,"Cheap","Bad","Cheap",1,"Ward 4",728.010988928052,782.62
3,0,"Y",4,1934,1967,"Q",1508,"Cheap","Good","Cheap",2,"Ward 4",848.528137423857,782.62
3,1,"Y",5,1928,1967,"Q",1680,"Expensive","Good","Cheap",0,"Ward 4",956.55632348545,782.62
3,0,"N",5,1929,1964,"Q",1640,"Expensive","Bad","Cheap",1,"Ward 4",731.43694191639,663.25
1,0,"N",3,1929,1943,"Q",1280,"Expensive","Bad","Cheap",0,"Ward 4",707.106781186548,663.25
2,1,"N",3,1932,1954,"Q",1448,"Expensive","Good","Cheap",1,"Ward 4",679.705818718657,663.25
1,0,"N",3,1935,1943,"U",1080,"Expensive","Bad","Cheap",0,"Ward 4",500,663.25
2,0,"N",3,1929,1954,"Q",1152,"Expensive","Bad","Cheap",0,"Ward 4",741.619848709566,663.25
1,0,"N",2,1925,1954,"Q",800,"Expensive","Bad","Cheap",0,"Ward 4",851.46931829632,663.25
1,0,"N",3,1925,1954,"Q",800,"Expensive","Bad","Cheap",0,"Ward 4",786.765530510838,663.25
1,0,"N",2,1925,1954,"U",800,"Expensive","Bad","Cheap",0,"Ward 4",624.49979983984,663.25
1,0,"N",2,1925,1964,"U",1400,"Expensive","Good","Cheap",0,"Ward 4",651.920240520265,663.25
3,1,"Y",4,1925,1964,"Q",1184,"Expensive","Good","Cheap",0,"Ward 4",806.225774829855,663.25
2,0,"N",4,1925,1954,"Q",1184,"Expensive","Bad","Cheap",0,"Ward 4",790.569415042095,663.25
3,0,"Y",4,1927,1967,"Q",1356,"Cheap","Good","Cheap",1,"Ward 4",815.475321515005,782.62
3,1,"Y",4,1927,1964,"Q",1546,"Cheap","Good","Cheap",1,"Ward 4",800,663.25
2,1,"N",4,1927,1957,"U",1282,"Cheap","Good","Cheap",0,"Ward 4",714.1421427139,663.25
3,1,"Y",3,1929,1967,"Q",1540,"Cheap","Good","Cheap",1,"Ward 4",836.660026534076,782.62
1,0,"N",3,1920,1964,"Q",1232,"Expensive","Good","Cheap",1,"Ward 4",845.576726264388,663.25
3,1,"Y",4,1923,1982,"Q",1520,"Expensive","Good","Cheap",0,"Ward 4",913.728624920988,663.25
3,1,"Y",4,1936,1969,"Q",1260,"Expensive","Good","Cheap",0,"Ward 4",860.232526704263,950.53
1,1,"N",3,1936,1943,"Q",1260,"Expensive","Bad","Cheap",0,"Ward 4",692.820323027551,663.25
2,1,"N",3,1902,1943,"Q",1292,"Expensive","Bad","Cheap",0,"Ward 4",682.64192663504,663.25
2,0,"N",3,1936,1943,"Q",1296,"Expensive","Bad","Cheap",0,"Ward 4",696.419413859206,663.25
3,1,"Y",4,1936,1978,"Q",1296,"Expensive","Good","Cheap",0,"Ward 4",837.854402626136,663.25
2,0,"N",3,1937,1943,"Q",1368,"Expensive","Bad","Cheap",1,"Ward 4",809.320702811932,663.25
2,0,"N",3,1937,1943,"Q",1368,"Expensive","Bad","Cheap",1,"Ward 4",689.202437604511,663.25
4,0,"Y",5,1925,1964,"Q",2008,"Expensive","Good","Cheap",1,"Ward 4",867.755725996666,663.25
2,1,"Y",3,1938,1967,"Q",1522,"Expensive","Good","Cheap",2,"Ward 4",821.583836257749,782.62
3,1,"Y",3,1924,1982,"Q",1388,"Expensive","Good","Cheap",0,"Ward 4",868.907359849138,663.25
1,1,"Y",3,1924,1957,"Q",1604,"Expensive","Bad","Cheap",0,"Ward 4",836.660026534076,782.62
3,1,"Y",4,1924,1984,"Q",1640,"Expensive","Good","Cheap",0,"Ward 4",908.295106229247,782.62
1,0,"N",4,1924,1957,"Q",1640,"Expensive","Bad","Cheap",0,"Ward 4",717.635004720366,782.62
3,1,"Y",4,1928,1967,"Q",1748,"Cheap","Good","Cheap",1,"Ward 4",886.002257333467,782.62
1,0,"N",4,1928,1957,"U",1486,"Cheap","Bad","Cheap",1,"Ward 4",655.7438524302,782.62
3,1,"Y",4,1923,1972,"Q",2392,"Expensive","Good","Cheap",1,"Ward 4",856.737999624156,782.62
3,1,"Y",4,1923,1972,"Q",1875,"Expensive","Good","Cheap",1,"Ward 4",908.295106229247,782.62
1,0,"N",3,1924,1957,"Q",1280,"Expensive","Bad","Cheap",0,"Ward 4",932.737905308882,782.62
3,1,"Y",4,1924,1972,"Q",1640,"Expensive","Good","Cheap",0,"Ward 4",919.782583005353,782.62
2,0,"N",3,1937,1943,"Q",1296,"Expensive","Bad","Cheap",0,"Ward 4",741.619848709566,663.25
3,0,"Y",4,1958,1975,"Q",1088,"Cheap","Good","Cheap",0,"Ward 4",722.11494929824,663.25
1,1,"Y",4,1950,1969,"Q",1088,"Cheap","Good","Cheap",0,"Ward 4",681.909084849293,663.25
1,1,"Y",3,1959,1968,"Q",1088,"Cheap","Bad","Cheap",0,"Ward 4",632.455532033676,663.25
1,1,"Y",3,1958,1967,"U",1088,"Cheap","Bad","Cheap",2,"Ward 4",565.685424949238,663.25
1,0,"N",3,1906,1950,"U",1606,"Expensive","Bad","Cheap",0,"Ward 4",616.441400296898,663.25
1,0,"N",4,1911,1950,"Q",1594,"Expensive","Bad","Cheap",0,"Ward 4",659.545297913646,663.25
1,0,"N",3,1912,1957,"U",1410,"Expensive","Bad","Cheap",0,"Ward 1",730.068489937759,782.62
2,0,"Y",4,1910,1960,"U",2406,"Expensive","Bad","Cheap",0,"Ward 5",816.031249401639,950.53
3,2,"Y",5,1909,1967,"Q",1438,"Expensive","Good","Cheap",0,"Ward 5",989.444288477123,782.62
3,0,"Y",3,1909,1967,"Q",1434,"Expensive","Good","Cheap",0,"Ward 5",909.395403551173,782.62
2,0,"Y",3,1924,1969,"U",1708,"Expensive","Good","Cheap",0,"Ward 5",874.642784226795,950.53
2,0,"Y",2,1935,1964,"Q",1462,"Expensive","Good","Cheap",0,"Ward 5",844.097150806707,663.25
2,1,"Y",3,1910,1967,"Q",1698,"Cheap","Good","Cheap",0,"Ward 5",877.496438739212,782.62
3,1,"Y",4,1914,1984,"Q",1440,"Cheap","Good","Cheap",1,"Ward 4",899.944442729661,782.62
3,1,"Y",3,1895,1969,"Q",1426,"Expensive","Good","Cheap",2,"Ward 5",990.454441153151,950.53
3,1,"Y",4,1895,1986,"Q",1700,"Expensive","Good","Cheap",0,"Ward 5",1113.552872566,950.53
2,0,"Y",5,1895,1969,"Q",2763,"Expensive","Bad","Cheap",0,"Ward 5",948.683298050514,950.53
3,1,"Y",4,1920,1982,"Q",1434,"Expensive","Good","Cheap",0,"Ward 4",921.411959983155,663.25
3,1,"Y",5,1923,1964,"Q",1260,"Expensive","Good","Cheap",0,"Ward 4",882.326470191165,663.25
1,1,"N",3,1923,1954,"U",1236,"Expensive","Bad","Cheap",0,"Ward 4",614.817045957576,663.25
1,1,"N",4,1923,1954,"U",1260,"Expensive","Bad","Cheap",0,"Ward 4",660.302960768767,663.25
1,1,"N",3,1923,1961,"Q",1236,"Expensive","Bad","Cheap",0,"Ward 4",710.633520177595,663.25
1,0,"Y",3,1907,1967,"Q",1604,"Expensive","Good","Cheap",1,"Ward 5",836.60026296912,782.62
3,1,"Y",4,1907,1967,"Q",1526,"Expensive","Good","Cheap",0,"Ward 5",935.414346693485,782.62
2,1,"Y",4,1907,1967,"Q",1758,"Expensive","Good","Cheap",1,"Ward 5",921.954445729289,782.62
2,0,"N",3,1906,1957,"Q",1276,"Expensive","Bad","Cheap",0,"Ward 5",854.400374531753,782.62
1,1,"N",3,1906,1957,"U",1836,"Expensive","Bad","Cheap",0,"Ward 5",774.596669241483,782.62
1,1,"N",3,1906,1957,"Q",1276,"Expensive","Bad","Cheap",0,"Ward 5",815.475321515005,782.62
3,1,"Y",4,1895,1967,"Q",1702,"Expensive","Good","Cheap",1,"Ward 5",964.365076099295,782.62
3,1,"Y",3,1908,1964,"Q",1640,"Expensive","Good","Cheap",0,"Ward 5",902.773504263389,663.25
4,0,"N",6,1910,1967,"Q",2417,"Expensive","Good","Cheap",1,"Ward 4",897.217922246318,782.62
1,0,"N",3,1910,1967,"Q",1200,"Expensive","Good","Cheap",0,"Ward 4",824.621125123532,782.62
3,0,"Y",3,1910,1967,"Q",1800,"Cheap","Good","Cheap",1,"Ward 4",856.737999624156,782.62
1,0,"N",3,1925,1943,"Q",1080,"Expensive","Bad","Cheap",0,"Ward 4",841.427358718505,663.25
3,1,"Y",4,1923,1978,"Q",1352,"Expensive","Good","Cheap",0,"Ward 4",821.583836257749,663.25
3,1,"Y",3,1926,1964,"Q",1024,"Expensive","Good","Cheap",0,"Ward 4",812.403840463596,663.25
2,1,"Y",3,1926,1978,"Q",1056,"Expensive","Good","Cheap",0,"Ward 4",796.868872525461,663.25
2,0,"Y",4,1936,1967,"Q",1540,"Expensive","Good","Expensive",1,"Ward 4",871.779788708135,782.62
3,0,"Y",4,1949,1971,"Q",2008,"Expensive","Good","Expensive",2,"Ward 4",853.814968245462,782.62
1,0,"N",3,1923,1957,"Q",952,"Expensive","Good","Cheap",0,"Ward 1",696.419413859206,782.62
3,1,"Y",4,1911,1984,"Q",1360,"Expensive","Good","Cheap",0,"Ward 1",935.414346693485,782.62
1,1,"Y",3,1912,1964,"Q",1460,"Expensive","Good","Cheap",0,"Ward 1",860.232526704263,663.25
1,1,"N",3,1915,1964,"Q",1140,"Expensive","Bad","Cheap",0,"Ward 1",741.619848709566,782.62
2,0,"N",3,1920,1957,"U",1680,"Expensive","Bad","Cheap",0,"Ward 5",768.114574786861,782.62
3,0,"N",3,1923,1967,"Q",1512,"Expensive","Bad","Cheap",0,"Ward 5",877.496438739212,782.62
1,1,"N",3,1930,1954,"Q",1080,"Expensive","Bad","Cheap",0,"Ward 4",836.062198643139,663.25
1,1,"N",3,1920,1954,"Q",1080,"Expensive","Bad","Cheap",0,"Ward 4",658.027355054484,663.25
3,1,"Y",4,1925,1964,"Q",1336,"Expensive","Good","Cheap",0,"Ward 4",824.014562978107,663.25
1,0,"N",3,1925,1943,"Q",1080,"Expensive","Bad","Cheap",0,"Ward 4",655.7438524302,663.25
1,0,"N",3,1925,1964,"Q",1336,"Expensive","Good","Cheap",0,"Ward 4",824.621125123532,663.25
2,1,"Y",3,1909,1964,"Q",1280,"Expensive","Good","Cheap",0,"Ward 5",871.779788708135,663.25
2,0,"Y",3,1906,1964,"Q",1386,"Expensive","Good","Cheap",0,"Ward 5",863.133825081603,663.25
3,1,"Y",4,1909,1964,"Q",1440,"Expensive","Good","Cheap",0,"Ward 5",945.78010129205,663.25
3,1,"Y",3,1910,1967,"Q",1324,"Expensive","Good","Cheap",0,"Ward 5",911.04335791443,782.62
4,1,"Y",6,1907,1969,"Q",2446,"Expensive","Bad","Cheap",2,"Ward 5",1024.69507659596,950.53
3,1,"Y",4,1908,1967,"Q",1694,"Expensive","Bad","Cheap",0,"Ward 5",888.819441731559,782.62
3,1,"Y",5,1908,1967,"Q",1694,"Expensive","Good","Cheap",0,"Ward 5",961.858617469324,782.62
2,0,"Y",3,1908,1967,"U",1668,"Expensive","Good","Cheap",0,"Ward 5",784.219357067906,782.62
1,0,"N",3,1916,1957,"Q",1296,"Expensive","Bad","Cheap",0,"Ward 1",658.027355054484,782.62
2,1,"N",2,1914,1967,"Q",1254,"Expensive","Bad","Cheap",0,"Ward 1",849.411561023277,782.62
1,0,"N",3,1914,1957,"U",1260,"Expensive","Bad","Cheap",0,"Ward 1",790.569415042095,782.62
2,0,"N",4,1920,1943,"Q",1586,"Expensive","Bad","Cheap",0,"Ward 4",996.995486449161,663.25
1,1,"N",3,1920,1943,"U",1410,"Expensive","Bad","Cheap",1,"Ward 4",661.059755241536,663.25
1,1,"N",3,1922,1943,"Q",1404,"Expensive","Bad","Cheap",0,"Ward 4",781.344994224702,663.25
1,1,"Y",3,1909,1954,"U",1470,"Expensive","Bad","Cheap",0,"Ward 5",773.304597167248,663.25
4,1,"Y",5,1909,1987,"Q",2558,"Expensive","Good","Cheap",2,"Ward 5",1174.73401244707,1067.71
5,1,"Y",7,1909,1967,"Q",2122,"Expensive","Good","Cheap",1,"Ward 5",1024.69507659596,782.62
2,1,"Y",4,1907,1967,"Q",1559,"Expensive","Bad","Cheap",1,"Ward 5",880.482822092515,782.62
2,0,"N",4,1923,1943,"Q",1617,"Expensive","Bad","Cheap",0,"Ward 4",670.820393249937,663.25
2,0,"Y",3,1925,1964,"Q",1620,"Expensive","Good","Cheap",0,"Ward 4",897.217922246318,663.25
1,0,"N",3,1907,1957,"U",1519,"Expensive","Bad","Cheap",1,"Ward 1",574.199442702621,782.62
3,1,"Y",4,1940,1969,"Q",1503,"Expensive","Good","Cheap",2,"Ward 1",956.55632348545,950.53
1,0,"N",3,1917,1943,"U",1292,"Expensive","Bad","Cheap",0,"Ward 4",678.969807870718,663.25
1,0,"N",3,1917,1943,"Q",1292,"Expensive","Bad","Cheap",0,"Ward 4",948.683298050514,663.25
4,0,"Y",4,1912,1980,"U",2298,"Cheap","Good","Cheap",1,"Ward 4",700,782.62
2,1,"N",5,1906,1960,"Q",1884,"Expensive","Bad","Cheap",0,"Ward 5",974.679434480896,950.53
2,1,"Y",6,1907,1967,"Q",2075,"Expensive","Good","Cheap",0,"Ward 5",948.4171023342,782.62
3,1,"Y",3,1909,1967,"Q",1238,"Expensive","Good","Cheap",0,"Ward 5",923.038460737146,782.62
2,1,"Y",4,1910,1967,"Q",2052,"Expensive","Bad","Cheap",0,"Ward 5",951.840322743264,782.62
1,1,"N",3,1910,1957,"Q",1824,"Expensive","Bad","Cheap",0,"Ward 5",855.862138431184,782.62
2,0,"N",5,1907,1947,"Q",2200,"Expensive","Bad","Cheap",0,"Ward 4",793.725393319377,782.62
2,0,"N",3,1913,1957,"U",1278,"Expensive","Bad","Cheap",0,"Ward 5",774.596669241483,782.62
2,1,"Y",5,1915,1967,"Q",1368,"Expensive","Good","Cheap",0,"Ward 5",902.773504263389,782.62
2,0,"N",3,1923,1967,"Q",1596,"Expensive","Bad","Cheap",0,"Ward 5",934.879671401619,782.62
3,0,"Y",4,1923,1967,"Q",1627,"Expensive","Good","Cheap",0,"Ward 5",976.473245921259,782.62
4,0,"Y",5,1895,1986,"Q",2209,"Expensive","Good","Cheap",0,"Ward 5",1095.44511501033,950.53
2,1,"Y",3,1907,1964,"Q",1280,"Expensive","Good","Cheap",0,"Ward 1",827.647267862342,663.25
1,0,"N",3,1907,1954,"U",1280,"Expensive","Bad","Cheap",0,"Ward 1",692.820323027551,663.25
3,0,"N",4,1895,1957,"Q",1508,"Expensive","Bad","Cheap",0,"Ward 5",806.225774829855,782.62
3,0,"Y",4,1895,1967,"Q",1843,"Expensive","Good","Cheap",2,"Ward 5",948.683298050514,782.62
2,0,"N",3,1914,1943,"Q",1088,"Expensive","Bad","Cheap",0,"Ward 4",738.24115301167,663.25
1,0,"N",3,1925,1954,"U",1080,"Expensive","Bad","Cheap",0,"Ward 4",652.303610292017,663.25
3,1,"Y",3,1925,1964,"Q",1400,"Expensive","Good","Cheap",0,"Ward 4",767.463354173996,663.25
2,1,"Y",3,1925,1978,"Q",1368,"Expensive","Good","Cheap",0,"Ward 4",812.403840463596,663.25
1,1,"N",3,1926,1957,"Q",1644,"Expensive","Bad","Cheap",1,"Ward 4",815.475321515005,782.62
3,1,"Y",4,1895,1980,"Q",1882,"Expensive","Good","Cheap",1,"Ward 5",1164.04467268228,782.62
2,1,"Y",3,1910,1967,"Q",1320,"Expensive","Good","Cheap",0,"Ward 5",916.515138991168,782.62
3,0,"Y",5,1900,1964,"Q",1567,"Expensive","Good","Cheap",1,"Ward 5",910.494371207203,782.62
2,1,"Y",3,1900,1967,"Q",1410,"Expensive","Good","Cheap",0,"Ward 5",886.56641037206,782.62
3,1,"Y",4,1900,1986,"Q",1562,"Expensive","Good","Cheap",1,"Ward 5",1109.05365064094,950.53
1,1,"Y",4,1900,1960,"Q",1850,"Expensive","Bad","Cheap",0,"Ward 5",916.515138991168,950.53
3,0,"Y",5,1907,1969,"Q",1696,"Expensive","Good","Cheap",1,"Ward 5",1095.44511501033,950.53
7,2,"Y",8,1923,1972,"Q",2798,"Expensive","Good","Cheap",2,"Ward 5",1207.47670784989,1067.71
4,1,"Y",5,1923,1987,"Q",2552,"Expensive","Good","Cheap",2,"Ward 5",1142.36596587959,1067.71
4,1,"Y",5,1923,1984,"Q",2364,"Expensive","Good","Cheap",1,"Ward 5",1204.15945787923,1067.71
2,0,"Y",5,1909,1957,"U",2324,"Expensive","Bad","Cheap",0,"Ward 5",806.225774829855,782.62
1,0,"N",2,1926,1954,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 4",883.176086632785,663.25
4,1,"Y",6,1909,1972,"Q",2480,"Expensive","Good","Cheap",1,"Ward 5",1161.89500386223,1067.71
1,1,"Y",3,1908,1967,"Q",1634,"Expensive","Good","Cheap",0,"Ward 5",913.783344124853,782.62
3,0,"Y",3,1910,1964,"Q",1312,"Expensive","Good","Cheap",0,"Ward 5",910.494371207203,663.25
2,0,"Y",4,1910,1957,"Q",1388,"Expensive","Bad","Cheap",0,"Ward 5",885.437744847146,782.62
3,1,"Y",4,1910,1967,"Q",1616,"Expensive","Good","Cheap",0,"Ward 5",959.166304662544,782.62
1,1,"N",3,1925,1943,"Q",1380,"Expensive","Bad","Cheap",0,"Ward 4",874.185335040574,663.25
1,1,"N",3,1925,1964,"Q",1680,"Expensive","Good","Cheap",0,"Ward 4",866.025403784439,663.25
2,1,"Y",4,1912,1964,"Q",1640,"Expensive","Good","Cheap",2,"Ward 4",917.06052144883,663.25
2,0,"N",3,1912,1964,"Q",1380,"Expensive","Good","Cheap",0,"Ward 4",843.800924389159,663.25
1,0,"N",3,1912,1943,"Q",1320,"Expensive","Bad","Cheap",0,"Ward 4",591.607978309962,663.25
1,0,"N",3,1912,1943,"Q",1216,"Expensive","Bad","Cheap",0,"Ward 4",712.741187248218,663.25
1,0,"N",2,1926,1943,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 4",728.010988928052,663.25
1,1,"N",2,1929,1964,"U",1024,"Expensive","Good","Cheap",0,"Ward 4",597.91303715507,663.25
3,1,"Y",3,1926,1967,"Q",1128,"Expensive","Good","Cheap",0,"Ward 4",790.569415042095,782.62
3,1,"Y",3,1909,1978,"Q",1614,"Expensive","Good","Cheap",0,"Ward 4",812.403840463596,663.25
2,1,"Y",3,2012,2015,"Q",2078,"Expensive","Good","Cheap",0,"Ward 4",790.569415042095,950.53
2,2,"Y",4,1912,1954,"Q",1421,"Expensive","Bad","Cheap",0,"Ward 4",714.142842854285,663.25
1,1,"N",3,1923,1954,"Q",1492,"Cheap","Bad","Cheap",0,"Ward 4",757.297827806207,663.25
1,1,"N",2,1923,1943,"Q",1344,"Expensive","Bad","Cheap",0,"Ward 4",659.545297913646,663.25
1,0,"N",3,1923,1964,"Q",1412,"Expensive","Bad","Cheap",0,"Ward 4",741.619848709566,663.25
1,0,"Y",3,1923,1954,"Q",1388,"Expensive","Bad","Cheap",0,"Ward 4",830.662386291807,663.25
2,1,"Y",3,1909,1957,"Q",1638,"Expensive","Good","Cheap",0,"Ward 5",921.954445729289,782.62
3,1,"Y",5,1909,1967,"Q",1560,"Expensive","Good","Cheap",0,"Ward 5",974.679434480896,782.62
2,0,"N",5,1909,1954,"U",1836,"Expensive","Bad","Cheap",0,"Ward 5",827.423712495599,782.62
2,1,"Y",4,1920,1969,"Q",1734,"Expensive","Good","Cheap",0,"Ward 5",951.314879522022,950.53
2,1,"N",4,1920,1969,"Q",1860,"Expensive","Bad","Cheap",1,"Ward 5",866.025403784439,950.53
4,0,"Y",3,1920,1969,"Q",1734,"Expensive","Good","Cheap",0,"Ward 5",973.396116696589,950.53
1,1,"N",3,1909,1960,"Q",1734,"Expensive","Bad","Cheap",0,"Ward 5",784.219357067906,950.53
3,0,"N",3,1920,1960,"U",2130,"Expensive","Bad","Cheap",0,"Ward 5",836.660026534076,950.53
1,1,"N",4,1928,1954,"Q",1680,"Expensive","Bad","Cheap",0,"Ward 4",752.329714952161,663.25
3,1,"Y",4,1926,1978,"Q",1680,"Expensive","Good","Cheap",0,"Ward 4",872.926113711808,663.25
2,0,"N",3,1925,1947,"Q",1608,"Expensive","Bad","Cheap",0,"Ward 4",689.202437604511,782.62
3,1,"Y",4,1923,1967,"Q",1512,"Expensive","Good","Cheap",1,"Ward 5",953.939201416946,782.62
2,0,"Y",2,1909,1967,"Q",1514,"Cheap","Good","Cheap",0,"Ward 5",836.660026534076,782.62
3,1,"Y",4,1925,1967,"Q",1520,"Expensive","Good","Cheap",0,"Ward 5",982.344135219425,782.62
3,1,"Y",4,1906,1967,"Q",1548,"Cheap","Good","Cheap",1,"Ward 5",935.414346693485,782.62
3,1,"Y",5,1906,1982,"Q",1532,"Expensive","Good","Cheap",0,"Ward 5",1071.21426428143,950.53
3,2,"Y",5,1912,1967,"Q",1876,"Expensive","Good","Cheap",0,"Ward 5",939.680796866681,782.62
3,1,"Y",4,1906,1969,"Q",1719,"Expensive","Good","Cheap",0,"Ward 5",968.50400102426,950.53
3,1,"Y",4,1909,1967,"Q",1440,"Expensive","Good","Cheap",1,"Ward 5",952.36547606473,782.62
3,0,"N",4,1895,1957,"U",1920,"Expensive","Bad","Cheap",0,"Ward 5",774.596669241483,782.62
2,1,"Y",3,1895,1984,"Q",1544,"Expensive","Good","Cheap",0,"Ward 5",948.683298050514,782.62
1,1,"Y",3,1895,1967,"Q",1448,"Expensive","Good","Cheap",2,"Ward 5",906.366371838673,782.62
3,1,"N",5,1909,1969,"U",2310,"Expensive","Bad","Cheap",2,"Ward 5",851.46931829632,950.53
3,0,"Y",8,1909,1969,"U",2123,"Expensive","Bad","Cheap",0,"Ward 5",891.62772500635,950.53
3,0,"N",3,1910,1943,"Q",2132,"Expensive","Bad","Cheap",0,"Ward 4",900,663.25
2,0,"N",4,1908,1960,"Q",2254,"Expensive","Bad","Cheap",0,"Ward 5",886.002257333467,950.53
2,1,"N",3,1900,1964,"Q",1836,"Expensive","Good","Cheap",1,"Ward 5",900,782.62
3,1,"Y",3,1911,1972,"Q",1721,"Expensive","Good","Cheap",1,"Ward 5",924.662100445346,782.62
1,0,"N",3,1895,1957,"Q",1268,"Expensive","Bad","Cheap",0,"Ward 5",827.647267862342,782.62
3,1,"Y",3,1895,1967,"Q",1268,"Expensive","Good","Cheap",0,"Ward 5",937.549998666738,782.62
1,0,"N",3,1895,1957,"Q",1444,"Expensive","Bad","Cheap",0,"Ward 5",821.583836257749,782.62
1,1,"N",3,1895,1967,"Q",1462,"Expensive","Bad","Cheap",0,"Ward 5",888.819441731559,782.62
2,1,"Y",4,1895,1967,"Q",1512,"Expensive","Good","Cheap",0,"Ward 5",897.217922246318,782.62
2,0,"N",3,1895,1960,"U",1586,"Expensive","Bad","Cheap",0,"Ward 5",565.685424949238,950.53
2,0,"N",6,1895,1960,"U",1594,"Expensive","Bad","Cheap",1,"Ward 5",732.461603089199,950.53
3,1,"Y",4,1908,1969,"Q",1652,"Expensive","Good","Cheap",0,"Ward 5",1029.5630140987,950.53
1,0,"N",3,1926,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 4",796.868872525461,663.25
3,1,"Y",3,1926,1982,"Q",1056,"Expensive","Good","Cheap",0,"Ward 4",807.465169527454,663.25
1,0,"N",3,1926,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 4",678.232998312527,663.25
1,0,"N",3,1926,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 4",738.24115301167,663.25
2,0,"N",2,1926,1961,"Q",1056,"Expensive","Bad","Cheap",0,"Ward 4",692.820323027551,663.25
2,0,"N",3,1927,1970,"Q",1244,"Expensive","Bad","Cheap",0,"Ward 4",707.106781186548,663.25
3,0,"Y",3,1927,1978,"Q",1244,"Expensive","Good","Cheap",0,"Ward 4",836.60026296912,663.25
2,0,"N",4,1910,1957,"Q",1450,"Expensive","Bad","Cheap",0,"Ward 5",824.621125123532,782.62
3,1,"Y",5,1923,1964,"Q",1980,"Expensive","Good","Cheap",0,"Ward 5",1138.41995766062,663.25
3,1,"Y",4,1905,1969,"Q",2406,"Expensive","Good","Cheap",2,"Ward 5",1048.33200847823,950.53
3,1,"Y",4,1890,1984,"Q",1914,"Expensive","Good","Cheap",1,"Ward 5",1082.24304109567,782.62
4,1,"Y",6,1900,1975,"Q",2376,"Expensive","Good","Cheap",1,"Ward 5",1116.91539518443,950.53
3,1,"N",4,1900,1967,"Q",1696,"Expensive","Good","Cheap",1,"Ward 5",1002.49688278817,782.62
2,1,"Y",3,1909,1977,"U",1874,"Expensive","Good","Cheap",0,"Ward 5",1010.44544632553,782.62
2,1,"Y",4,1909,1964,"Q",2245,"Expensive","Good","Cheap",1,"Ward 5",969.535971483266,782.62
2,1,"Y",3,1931,1964,"Q",1576,"Expensive","Bad","Cheap",0,"Ward 4",701.78344238091,663.25
2,1,"Y",3,1910,1964,"Q",1588,"Expensive","Good","Cheap",1,"Ward 4",621.642984356777,663.25
1,0,"N",3,1927,1954,"Q",1056,"Expensive","Bad","Cheap",0,"Ward 4",680.808343074613,663.25
2,1,"Y",3,1927,1964,"Q",1056,"Expensive","Good","Cheap",0,"Ward 4",774.532116829251,663.25
2,0,"Y",4,1909,1967,"Q",1336,"Expensive","Good","Cheap",0,"Ward 5",902.773504263389,782.62
3,1,"Y",3,1909,1967,"Q",1362,"Expensive","Good","Cheap",0,"Ward 5",953.939201416946,782.62
3,1,"Y",6,1905,1969,"Q",2301,"Expensive","Good","Cheap",0,"Ward 5",1048.80884817015,950.53
4,1,"Y",7,1915,1969,"Q",3212,"Expensive","Good","Cheap",0,"Ward 5",1129.15897906362,950.53
4,1,"Y",6,1909,1984,"Q",2392,"Expensive","Good","Cheap",1,"Ward 5",1095.44511501033,782.62
1,1,"N",3,1942,1954,"Q",1152,"Expensive","Good","Cheap",0,"Ward 5",866.025403784439,663.25
3,1,"Y",4,1925,1978,"Q",1440,"Expensive","Good","Cheap",0,"Ward 4",861.91646927066,663.25
3,1,"Y",4,1926,1978,"Q",1400,"Expensive","Good","Cheap",0,"Ward 4",876.070773396762,663.25
1,0,"N",4,1913,1947,"U",1558,"Expensive","Bad","Cheap",0,"Ward 4",622.819395972861,782.62
1,1,"Y",3,1912,1964,"Q",1598,"Expensive","Bad","Cheap",0,"Ward 4",768.049477572897,663.25
1,0,"N",3,1916,1947,"U",1326,"Expensive","Bad","Cheap",0,"Ward 4",740.945342113708,782.62
3,1,"Y",3,1906,1972,"Q",1965,"Expensive","Good","Cheap",1,"Ward 5",1065.36378763313,1067.71
1,0,"N",3,1923,1954,"Q",1584,"Cheap","Bad","Cheap",0,"Ward 4",708.495589259383,663.25
1,1,"N",3,1905,1943,"Q",1500,"Expensive","Bad","Cheap",0,"Ward 4",721.110255092798,663.25
4,1,"Y",5,1905,1978,"Q",1565,"Cheap","Good","Cheap",0,"Ward 4",824.621125123532,663.25
3,0,"Y",5,1905,1964,"Q",1512,"Expensive","Good","Cheap",0,"Ward 4",806.225774829855,663.25
1,0,"Y",2,1915,1964,"Q",928,"Expensive","Good","Cheap",0,"Ward 4",741.552425658497,663.25
